word,log2 Probability
higher,-14.192
hill,-14.192
hitherto,-14.192
inclined,-14.192
independent,-14.192
infinitely,-14.192
inn,-14.192
intention,-14.192
intentions,-14.192
introduction,-14.192
liberal,-14.192
master,-14.192
o,-14.192
previously,-14.192
principal,-14.192
quietly,-14.192
ran,-14.192
re,-14.192
sacrifice,-14.192
safety,-14.192
seated,-14.192
seldom,-14.192
selfishness,-14.192
separate,-14.192
separation,-14.192
silly,-14.192
sought,-14.192
suddenly,-14.192
tall,-14.192
tolerable,-14.192
tomorrow,-14.192
triumph,-14.192
unjust,-14.192
ventured,-14.192
village,-14.192
violent,-14.192
visitor,-14.192
widow,-14.192
Another,-14.285
Hill,-14.285
House,-14.285
Middletons,-14.285
Nay,-14.285
Never,-14.285
Our,-14.285
accepting,-14.285
agitated,-14.285
approach,-14.285
approve,-14.285
attempted,-14.285
birth,-14.285
blame,-14.285
blind,-14.285
carrying,-14.285
ceremony,-14.285
chosen,-14.285
church,-14.285
coldness,-14.285
comforts,-14.285
communicated,-14.285
connexions,-14.285
courage,-14.285
dark,-14.285
delicate,-14.285
doubts,-14.285
embarrassment,-14.285
escaped,-14.285
everybody,-14.285
evils,-14.285
forgot,-14.285
frequent,-14.285
gallantry,-14.285
grief,-14.285
honourable,-14.285
imprudence,-14.285
increasing,-14.285
instance,-14.285
involved,-14.285
keeping,-14.285
leading,-14.285
measure,-14.285
merits,-14.285
moreover,-14.285
mortification,-14.285
moved,-14.285
notion,-14.285
offering,-14.285
orders,-14.285
paying,-14.285
positive,-14.285
precisely,-14.285
preferred,-14.285
recommendation,-14.285
regrets,-14.285
rendered,-14.285
residence,-14.285
sensibility,-14.285
sex,-14.285
shocked,-14.285
shocking,-14.285
smart,-14.285
softened,-14.285
started,-14.285
strongly,-14.285
submitted,-14.285
supported,-14.285
tells,-14.285
thanks,-14.285
third,-14.285
trusted,-14.285
uncertain,-14.285
uncomfortable,-14.285
uneasy,-14.285
visitors,-14.285
wherever,-14.285
whisper,-14.285
wondered,-14.285
Box,-14.385
Christmas,-14.385
Coles,-14.385
Exeter,-14.385
Great,-14.385
Harley,-14.385
Has,-14.385
Something,-14.385
Tuesday,-14.385
Yet,-14.385
afforded,-14.385
agony,-14.385
alteration,-14.385
apology,-14.385
assisted,-14.385
attach,-14.385
avoided,-14.385
becoming,-14.385
belonging,-14.385
benefit,-14.385
board,-14.385
bride,-14.385
cared,-14.385
careful,-14.385
cares,-14.385
chaise,-14.385
collected,-14.385
compared,-14.385
concealed,-14.385
cool,-14.385
corner,-14.385
cross,-14.385
decision,-14.385
deny,-14.385
described,-14.385
difficult,-14.385
discretion,-14.385
distinction,-14.385
dull,-14.385
establishment,-14.385
exert,-14.385
explain,-14.385
expressions,-14.385
extent,-14.385
fallen,-14.385
fix,-14.385
force,-14.385
gain,-14.385
grieved,-14.385
hesitation,-14.385
humble,-14.385
ignorant,-14.385
improve,-14.385
intercourse,-14.385
judging,-14.385
kindly,-14.385
later,-14.385
loves,-14.385
middle,-14.385
missed,-14.385
momentary,-14.385
moving,-14.385
named,-14.385
names,-14.385
offended,-14.385
openly,-14.385
pains,-14.385
preparation,-14.385
preparing,-14.385
previous,-14.385
progress,-14.385
prudence,-14.385
quarrel,-14.385
questions,-14.385
quitting,-14.385
recovery,-14.385
reflections,-14.385
rejoiced,-14.385
reserved,-14.385
rights,-14.385
rising,-14.385
rose,-14.385
roused,-14.385
sanguine,-14.385
scruples,-14.385
seek,-14.385
shewing,-14.385
simplicity,-14.385
sincerely,-14.385
sincerity,-14.385
solitude,-14.385
sounds,-14.385
supper,-14.385
suspicions,-14.385
troublesome,-14.385
turns,-14.385
twelve,-14.385
unlike,-14.385
Ay,-14.492
Berkeley,-14.492
Buildings,-14.492
Churchills,-14.492
Cobb,-14.492
Combe,-14.492
DID,-14.492
Ford,-14.492
Ireland,-14.492
November,-14.492
abilities,-14.492
accomplished,-14.492
addressing,-14.492
affairs,-14.492
amuse,-14.492
animated,-14.492
animation,-14.492
appearing,-14.492
appears,-14.492
apples,-14.492
arise,-14.492
attraction,-14.492
believing,-14.492
bow,-14.492
bred,-14.492
cease,-14.492
censure,-14.492
comfortably,-14.492
continue,-14.492
cruel,-14.492
deficient,-14.492
design,-14.492
discovery,-14.492
disengaged,-14.492
disturbed,-14.492
drove,-14.492
ear,-14.492
endeavoured,-14.492
engaging,-14.492
entreaties,-14.492
error,-14.492
esteem,-14.492
exertions,-14.492
fairly,-14.492
fearful,-14.492
fever,-14.492
finest,-14.492
foolish,-14.492
formerly,-14.492
forty,-14.492
grace,-14.492
guided,-14.492
housekeeper,-14.492
insensible,-14.492
interval,-14.492
introduce,-14.492
jealous,-14.492
learnt,-14.492
liking,-14.492
lover,-14.492
mama,-14.492
nay,-14.492
neglect,-14.492
nephew,-14.492
nerves,-14.492
nine,-14.492
noise,-14.492
opposite,-14.492
ordered,-14.492
owed,-14.492
pair,-14.492
parish,-14.492
peculiarly,-14.492
perfection,-14.492
places,-14.492
plainly,-14.492
precious,-14.492
prevailed,-14.492
principally,-14.492
principles,-14.492
rapid,-14.492
recollected,-14.492
remark,-14.492
remove,-14.492
resist,-14.492
rise,-14.492
scene,-14.492
season,-14.492
seeking,-14.492
shock,-14.492
sink,-14.492
sleep,-14.492
snow,-14.492
sorrow,-14.492
source,-14.492
speaks,-14.492
spread,-14.492
step,-14.492
steps,-14.492
stopt,-14.492
striking,-14.492
strongest,-14.492
struggle,-14.492
submit,-14.492
succeeding,-14.492
suggested,-14.492
talents,-14.492
taught,-14.492
tempted,-14.492
tenant,-14.492
tete,-14.492
thanked,-14.492
thankful,-14.492
throat,-14.492
trifling,-14.492
unless,-14.492
valued,-14.492
various,-14.492
water,-14.492
white,-14.492
wind,-14.492
wise,-14.492
wit,-14.492
won,-14.492
Depend,-14.607
E,-14.607
Eltons,-14.607
English,-14.607
February,-14.607
MY,-14.607
NOT,-14.607
NOW,-14.607
Richmond,-14.607
acceptable,-14.607
accident,-14.607
accounts,-14.607
action,-14.607
amazement,-14.607
announced,-14.607
apparently,-14.607
application,-14.607
approved,-14.607
attempts,-14.607
belief,-14.607
blushed,-14.607
bore,-14.607
cheeks,-14.607
chief,-14.607
chiefly,-14.607
cleared,-14.607
complaint,-14.607
composed,-14.607
conceive,-14.607
constancy,-14.607
continually,-14.607
convey,-14.607
cordiality,-14.607
creatures,-14.607
d,-14.607
dead,-14.607
decide,-14.607
determine,-14.607
dreadfully,-14.607
dressed,-14.607
duties,-14.607
effort,-14.607
eighteen,-14.607
endeavouring,-14.607
fashion,-14.607
feels,-14.607
fetch,-14.607
flattery,-14.607
gentleness,-14.607
goes,-14.607
guilt,-14.607
height,-14.607
hereafter,-14.607
hints,-14.607
honest,-14.607
honoured,-14.607
hopeless,-14.607
horror,-14.607
houses,-14.607
hurrying,-14.607
interference,-14.607
inviting,-14.607
joke,-14.607
lane,-14.607
lasted,-14.607
liberality,-14.607
lock,-14.607
lodgings,-14.607
maintained,-14.607
marked,-14.607
materially,-14.607
mile,-14.607
misfortune,-14.607
moderate,-14.607
nineteen,-14.607
notions,-14.607
occasionally,-14.607
oh,-14.607
partial,-14.607
paused,-14.607
played,-14.607
pleasures,-14.607
positively,-14.607
pressing,-14.607
presume,-14.607
pursuits,-14.607
quickly,-14.607
reasonably,-14.607
reconciled,-14.607
rejoice,-14.607
related,-14.607
relative,-14.607
remembered,-14.607
request,-14.607
resolve,-14.607
resources,-14.607
ruin,-14.607
rule,-14.607
saved,-14.607
seeming,-14.607
settling,-14.607
shook,-14.607
similar,-14.607
situations,-14.607
slighted,-14.607
slow,-14.607
stir,-14.607
sweetness,-14.607
sympathy,-14.607
tempered,-14.607
thorough,-14.607
throw,-14.607
unwell,-14.607
unworthy,-14.607
urged,-14.607
vexation,-14.607
visiting,-14.607
wants,-14.607
warmest,-14.607
wild,-14.607
windows,-14.607
wondering,-14.607
wound,-14.607
writes,-14.607
younger,-14.607
youngest,-14.607
zeal,-14.607
About,-14.733
Carteret,-14.733
Heaven,-14.733
January,-14.733
Larkins,-14.733
May,-14.733
Neither,-14.733
Palmers,-14.733
Quite,-14.733
Somersetshire,-14.733
Square,-14.733
Tell,-14.733
Westons,-14.733
Would,-14.733
accordingly,-14.733
acted,-14.733
additional,-14.733
adopt,-14.733
alliance,-14.733
anger,-14.733
arms,-14.733
arrangements,-14.733
assertion,-14.733
attempting,-14.733
basket,-14.733
belonged,-14.733
bent,-14.733
bid,-14.733
blood,-14.733
bustle,-14.733
c,-14.733
calculated,-14.733
cheerfully,-14.733
civilities,-14.733
congratulate,-14.733
consequently,-14.733
declaration,-14.733
defer,-14.733
describe,-14.733
deserving,-14.733
discovered,-14.733
discussion,-14.733
distressing,-14.733
distrust,-14.733
doubtful,-14.733
driving,-14.733
earnestness,-14.733
eligible,-14.733
elsewhere,-14.733
enjoyed,-14.733
enquiries,-14.733
entire,-14.733
entreat,-14.733
essential,-14.733
exact,-14.733
excite,-14.733
exultation,-14.733
falling,-14.733
finally,-14.733
finish,-14.733
flattered,-14.733
forbearance,-14.733
foreseen,-14.733
gallant,-14.733
game,-14.733
gate,-14.733
glow,-14.733
grow,-14.733
guessed,-14.733
hanging,-14.733
hate,-14.733
heir,-14.733
hoping,-14.733
hot,-14.733
ignorance,-14.733
impatience,-14.733
included,-14.733
indisposition,-14.733
injustice,-14.733
inquire,-14.733
irresistible,-14.733
justify,-14.733
lasting,-14.733
liable,-14.733
lips,-14.733
longed,-14.733
mentioning,-14.733
modern,-14.733
monstrous,-14.733
mortified,-14.733
motives,-14.733
neighbour,-14.733
noble,-14.733
objections,-14.733
occasions,-14.733
older,-14.733
partiality,-14.733
partner,-14.733
passion,-14.733
patient,-14.733
playing,-14.733
pleasantly,-14.733
practice,-14.733
presented,-14.733
press,-14.733
privilege,-14.733
promote,-14.733
prospects,-14.733
prosperity,-14.733
prudent,-14.733
rapidly,-14.733
reception,-14.733
recover,-14.733
recovering,-14.733
relieved,-14.733
removing,-14.733
repeatedly,-14.733
require,-14.733
respects,-14.733
reverse,-14.733
running,-14.733
secrecy,-14.733
sensation,-14.733
sentence,-14.733
seventeen,-14.733
sixteen,-14.733
sofa,-14.733
solitary,-14.733
somewhat,-14.733
song,-14.733
sore,-14.733
spending,-14.733
staid,-14.733
sufferings,-14.733
sufficiently,-14.733
suitable,-14.733
sun,-14.733
suspecting,-14.733
syllable,-14.733
symptoms,-14.733
temptation,-14.733
today,-14.733
trial,-14.733
unaffected,-14.733
unreasonable,-14.733
vast,-14.733
voluntarily,-14.733
vulgar,-14.733
walks,-14.733
weight,-14.733
Allenham,-14.87
Before,-14.87
Bristol,-14.87
June,-14.87
Martins,-14.87
Mill,-14.87
Much,-14.87
ONE,-14.87
Patty,-14.87
Plymouth,-14.87
September,-14.87
Smallridge,-14.87
Suckling,-14.87
Those,-14.87
Till,-14.87
Vicarage,-14.87
Whatever,-14.87
Winthrop,-14.87
acknowledgment,-14.87
acquiescence,-14.87
adjoining,-14.87
advanced,-14.87
afternoon,-14.87
alarming,-14.87
amount,-14.87
amusing,-14.87
announce,-14.87
anxiously,-14.87
apprehension,-14.87
ascertain,-14.87
astonishing,-14.87
awkwardness,-14.87
bloom,-14.87
blow,-14.87
break,-14.87
brilliant,-14.87
broad,-14.87
build,-14.87
buy,-14.87
calmly,-14.87
cards,-14.87
catching,-14.87
cautious,-14.87
checking,-14.87
commendation,-14.87
commission,-14.87
communicate,-14.87
compare,-14.87
compassionate,-14.87
complain,-14.87
conjecture,-14.87
constantly,-14.87
consult,-14.87
consulted,-14.87
contained,-14.87
contempt,-14.87
contented,-14.87
continuance,-14.87
convenient,-14.87
coolly,-14.87
court,-14.87
cruelty,-14.87
declining,-14.87
deficiency,-14.87
delightfully,-14.87
departure,-14.87
depends,-14.87
devoted,-14.87
dined,-14.87
discover,-14.87
disgrace,-14.87
disparity,-14.87
displeased,-14.87
distinct,-14.87
distinguish,-14.87
dream,-14.87
dropped,-14.87
earth,-14.87
employ,-14.87
errand,-14.87
example,-14.87
expenses,-14.87
experience,-14.87
exploring,-14.87
exposed,-14.87
expressing,-14.87
faith,-14.87
farmer,-14.87
fatigue,-14.87
filled,-14.87
flatter,-14.87
forgetting,-14.87
front,-14.87
further,-14.87
generosity,-14.87
generous,-14.87
gladly,-14.87
grandmama,-14.87
grant,-14.87
gratification,-14.87
guests,-14.87
hasty,-14.87
heat,-14.87
holds,-14.87
idle,-14.87
implied,-14.87
impossibility,-14.87
induce,-14.87
indulge,-14.87
injured,-14.87
larger,-14.87
leaning,-14.87
learned,-14.87
mark,-14.87
matrimony,-14.87
midst,-14.87
mourning,-14.87
navy,-14.87
necessarily,-14.87
obligation,-14.87
observations,-14.87
occasional,-14.87
occasioned,-14.87
offices,-14.87
oppressed,-14.87
outward,-14.87
owe,-14.87
pace,-14.87
pained,-14.87
parent,-14.87
persuading,-14.87
plans,-14.87
polite,-14.87
pork,-14.87
powerful,-14.87
praised,-14.87
preceding,-14.87
pretence,-14.87
procure,-14.87
professed,-14.87
prompted,-14.87
provided,-14.87
reconciliation,-14.87
red,-14.87
reflect,-14.87
regretted,-14.87
relate,-14.87
resolutely,-14.87
restless,-14.87
reward,-14.87
ridiculous,-14.87
rude,-14.87
shake,-14.87
shortly,-14.87
sides,-14.87
slightest,-14.87
slowly,-14.87
soft,-14.87
space,-14.87
spectacles,-14.87
strangers,-14.87
study,-14.87
suggest,-14.87
supplied,-14.87
tendency,-14.87
theirs,-14.87
thither,-14.87
thoughtful,-14.87
total,-14.87
tranquillity,-14.87
travelling,-14.87
unexpected,-14.87
upright,-14.87
urge,-14.87
usually,-14.87
variety,-14.87
vexed,-14.87
weak,-14.87
weakness,-14.87
witness,-14.87
witnessed,-14.87
wretchedness,-14.87
yards,-14.87
Bless,-15.022
Bond,-15.022
Brunswick,-15.022
Doctor,-15.022
Dr,-15.022
F,-15.022
Grey,-15.022
Harris,-15.022
Magna,-15.022
Me,-15.022
Michaelmas,-15.022
Monkford,-15.022
More,-15.022
Most,-15.022
Remember,-15.022
Saturday,-15.022
Still,-15.022
Surry,-15.022
THEN,-15.022
True,-15.022
Two,-15.022
Were,-15.022
accidentally,-15.022
acquit,-15.022
actions,-15.022
actual,-15.022
alacrity,-15.022
alarmed,-15.022
allowing,-15.022
alter,-15.022
amendment,-15.022
amongst,-15.022
ample,-15.022
anticipated,-15.022
apologies,-15.022
approaching,-15.022
arrive,-15.022
aside,-15.022
baronet,-15.022
beau,-15.022
bestow,-15.022
bestowed,-15.022
black,-15.022
blessed,-15.022
blessings,-15.022
blunder,-15.022
bowed,-15.022
brings,-15.022
cake,-15.022
careless,-15.022
cases,-15.022
charity,-15.022
check,-15.022
collect,-15.022
concluding,-15.022
confused,-15.022
congratulations,-15.022
constitution,-15.022
containing,-15.022
correct,-15.022
crowd,-15.022
curious,-15.022
curricle,-15.022
danced,-15.022
deceive,-15.022
decent,-15.022
delivered,-15.022
designs,-15.022
desirous,-15.022
drawings,-15.022
dreaded,-15.022
dressing,-15.022
eating,-15.022
elder,-15.022
encounter,-15.022
endured,-15.022
enquiry,-15.022
entertainment,-15.022
entreaty,-15.022
events,-15.022
exciting,-15.022
excuses,-15.022
expectations,-15.022
farewell,-15.022
farm,-15.022
female,-15.022
fitted,-15.022
flattering,-15.022
fool,-15.022
gardens,-15.022
governess,-15.022
gown,-15.022
gravely,-15.022
green,-15.022
guard,-15.022
happening,-15.022
hence,-15.022
hills,-15.022
husbands,-15.022
impertinent,-15.022
inconvenient,-15.022
inevitable,-15.022
inferiority,-15.022
injury,-15.022
intelligible,-15.022
intervals,-15.022
invitations,-15.022
justified,-15.022
lessened,-15.022
loud,-15.022
lower,-15.022
mad,-15.022
mamma,-15.022
meetings,-15.022
miss,-15.022
mortifying,-15.022
motion,-15.022
narrow,-15.022
neat,-15.022
needed,-15.022
nights,-15.022
occupation,-15.022
occupy,-15.022
oftener,-15.022
openness,-15.022
ours,-15.022
parcel,-15.022
parsonage,-15.022
parts,-15.022
path,-15.022
pen,-15.022
penance,-15.022
perseverance,-15.022
pointed,-15.022
possessed,-15.022
prefer,-15.022
procured,-15.022
procuring,-15.022
professions,-15.022
promising,-15.022
pursuit,-15.022
quickness,-15.022
rapidity,-15.022
raptures,-15.022
readiness,-15.022
recollecting,-15.022
recollections,-15.022
regarded,-15.022
remains,-15.022
remarks,-15.022
renewed,-15.022
repent,-15.022
repetition,-15.022
resolving,-15.022
resumed,-15.022
ride,-15.022
ring,-15.022
satisfactory,-15.022
save,-15.022
schemes,-15.022
senses,-15.022
shade,-15.022
singing,-15.022
sinking,-15.022
slightly,-15.022
smooth,-15.022
solicitous,-15.022
somehow,-15.022
somewhere,-15.022
speedily,-15.022
startled,-15.022
stranger,-15.022
strawberries,-15.022
strict,-15.022
stupid,-15.022
talks,-15.022
tempt,-15.022
terror,-15.022
tiresome,-15.022
travelled,-15.022
treat,-15.022
treatment,-15.022
trifle,-15.022
uncertainty,-15.022
unequal,-15.022
unfit,-15.022
unhappiness,-15.022
unknown,-15.022
unreserve,-15.022
valley,-15.022
walls,-15.022
wealth,-15.022
whispered,-15.022
wine,-15.022
wiser,-15.022
wives,-15.022
worldly,-15.022
Because,-15.192
Dorsetshire,-15.192
Eliza,-15.192
Exactly,-15.192
HIM,-15.192
Happy,-15.192
Indies,-15.192
Kingston,-15.192
Lane,-15.192
Longstaple,-15.192
Look,-15.192
Monday,-15.192
Nash,-15.192
Or,-15.192
Oxford,-15.192
Pratt,-15.192
Selina,-15.192
Should,-15.192
South,-15.192
W,-15.192
WAS,-15.192
Whenever,-15.192
Wingfield,-15.192
abominable,-15.192
abruptly,-15.192
acknowledging,-15.192
advance,-15.192
advised,-15.192
aid,-15.192
alive,-15.192
allowance,-15.192
aloud,-15.192
amends,-15.192
angel,-15.192
appearances,-15.192
apple,-15.192
applied,-15.192
appointment,-15.192
approached,-15.192
apt,-15.192
argument,-15.192
arriving,-15.192
article,-15.192
assembled,-15.192
assent,-15.192
attack,-15.192
attendance,-15.192
attractions,-15.192
avoiding,-15.192
aye,-15.192
barouche,-15.192
bathing,-15.192
behave,-15.192
beneath,-15.192
betraying,-15.192
bewitching,-15.192
bless,-15.192
bound,-15.192
breaking,-15.192
brief,-15.192
built,-15.192
calls,-15.192
calmer,-15.192
candour,-15.192
carefully,-15.192
characters,-15.192
charms,-15.192
coloured,-15.192
commanded,-15.192
comparatively,-15.192
complacency,-15.192
complaints,-15.192
compliance,-15.192
comprehension,-15.192
concealing,-15.192
conceit,-15.192
confinement,-15.192
confirmed,-15.192
considerate,-15.192
contrast,-15.192
contrived,-15.192
cost,-15.192
counsel,-15.192
county,-15.192
crossed,-15.192
curacy,-15.192
damp,-15.192
dearer,-15.192
deemed,-15.192
demands,-15.192
dependent,-15.192
deserves,-15.192
desperate,-15.192
destiny,-15.192
destroyed,-15.192
detained,-15.192
determination,-15.192
displeasure,-15.192
dry,-15.192
dwell,-15.192
dying,-15.192
enabled,-15.192
engrossed,-15.192
enjoying,-15.192
examination,-15.192
examining,-15.192
excellence,-15.192
excessive,-15.192
exist,-15.192
expose,-15.192
extensive,-15.192
fashioned,-15.192
firm,-15.192
flow,-15.192
fondly,-15.192
foresee,-15.192
formal,-15.192
forte,-15.192
founded,-15.192
fruit,-15.192
gaiety,-15.192
genteel,-15.192
gentility,-15.192
gentlemanlike,-15.192
gracious,-15.192
grandmother,-15.192
guilty,-15.192
hall,-15.192
harp,-15.192
hastened,-15.192
hedge,-15.192
honours,-15.192
hospitality,-15.192
hung,-15.192
imaginary,-15.192
improvements,-15.192
incumbent,-15.192
indulged,-15.192
inevitably,-15.192
inquired,-15.192
intelligent,-15.192
introducing,-15.192
invalid,-15.192
irritation,-15.192
joint,-15.192
judgement,-15.192
ladyship,-15.192
land,-15.192
leg,-15.192
lessen,-15.192
lest,-15.192
likes,-15.192
meanwhile,-15.192
merry,-15.192
method,-15.192
minds,-15.192
nearest,-15.192
newspaper,-15.192
noisy,-15.192
nursery,-15.192
offend,-15.192
ones,-15.192
oppose,-15.192
ordinary,-15.192
origin,-15.192
overlook,-15.192
parents,-15.192
penetration,-15.192
perceiving,-15.192
performed,-15.192
piano,-15.192
plea,-15.192
pocket,-15.192
portion,-15.192
practicable,-15.192
preserve,-15.192
preserved,-15.192
prevail,-15.192
prize,-15.192
proceeding,-15.192
promises,-15.192
prompt,-15.192
pronounced,-15.192
proofs,-15.192
prosperous,-15.192
protest,-15.192
punishment,-15.192
reaching,-15.192
reasons,-15.192
recommendations,-15.192
relationship,-15.192
repeat,-15.192
repeating,-15.192
requires,-15.192
rid,-15.192
rouse,-15.192
scenes,-15.192
scrupulous,-15.192
sees,-15.192
seized,-15.192
separated,-15.192
series,-15.192
sharp,-15.192
shrubbery,-15.192
signify,-15.192
skin,-15.192
sorrowful,-15.192
start,-15.192
station,-15.192
steadiness,-15.192
strengthened,-15.192
subdued,-15.192
sum,-15.192
surrounded,-15.192
talent,-15.192
talker,-15.192
thick,-15.192
tongue,-15.192
touched,-15.192
trade,-15.192
tranquil,-15.192
tree,-15.192
trees,-15.192
twelvemonth,-15.192
unaccountable,-15.192
unexceptionable,-15.192
unfeeling,-15.192
ungrateful,-15.192
universally,-15.192
unkind,-15.192
unlucky,-15.192
unpardonable,-15.192
vacant,-15.192
voices,-15.192
war,-15.192
welcomed,-15.192
wisest,-15.192
worn,-15.192
Asp,-15.385
Bragge,-15.385
Conduit,-15.385
Consider,-15.385
Cox,-15.385
DO,-15.385
Does,-15.385
Elliots,-15.385
End,-15.385
Everybody,-15.385
Harry,-15.385
II,-15.385
Italian,-15.385
Just,-15.385
Laconia,-15.385
Laura,-15.385
Little,-15.385
Mamma,-15.385
Many,-15.385
Marlborough,-15.385
October,-15.385
Richard,-15.385
Rooke,-15.385
Shall,-15.385
Since,-15.385
Sometimes,-15.385
Thomas,-15.385
Three,-15.385
absolute,-15.385
absurd,-15.385
abundance,-15.385
acceptance,-15.385
accommodate,-15.385
accommodations,-15.385
according,-15.385
addressed,-15.385
admirer,-15.385
advisable,-15.385
affect,-15.385
agreeing,-15.385
allowable,-15.385
alluded,-15.385
amiss,-15.385
announcing,-15.385
answering,-15.385
apartment,-15.385
applications,-15.385
ate,-15.385
atonement,-15.385
attaching,-15.385
attribute,-15.385
avail,-15.385
awful,-15.385
baby,-15.385
baked,-15.385
barely,-15.385
bearing,-15.385
beauties,-15.385
beaux,-15.385
becomes,-15.385
beds,-15.385
beforehand,-15.385
bell,-15.385
betrayed,-15.385
bit,-15.385
blinded,-15.385
blindness,-15.385
boiled,-15.385
breeding,-15.385
broke,-15.385
captain,-15.385
cast,-15.385
ceaseless,-15.385
centre,-15.385
chances,-15.385
changes,-15.385
chat,-15.385
checked,-15.385
choose,-15.385
class,-15.385
clothes,-15.385
coach,-15.385
comprehended,-15.385
conceived,-15.385
conclude,-15.385
confession,-15.385
confident,-15.385
connections,-15.385
consented,-15.385
contradicted,-15.385
convincing,-15.385
cordial,-15.385
cordially,-15.385
covered,-15.385
creating,-15.385
dances,-15.385
declares,-15.385
degrees,-15.385
denial,-15.385
denied,-15.385
denying,-15.385
depressed,-15.385
deserted,-15.385
despatch,-15.385
dignified,-15.385
directed,-15.385
dirty,-15.385
discern,-15.385
disinterested,-15.385
disposal,-15.385
dissuade,-15.385
distinctly,-15.385
distinguishing,-15.385
disturb,-15.385
divide,-15.385
drawback,-15.385
driven,-15.385
droll,-15.385
dwelt,-15.385
elevated,-15.385
embarrassed,-15.385
employments,-15.385
enable,-15.385
encourage,-15.385
energy,-15.385
enquired,-15.385
entertain,-15.385
entitled,-15.385
entreated,-15.385
envy,-15.385
estimate,-15.385
examine,-15.385
excess,-15.385
exchange,-15.385
exclaiming,-15.385
excused,-15.385
expensive,-15.385
explanations,-15.385
extended,-15.385
extravagant,-15.385
faint,-15.385
false,-15.385
fashionable,-15.385
feature,-15.385
fifteen,-15.385
fill,-15.385
firmly,-15.385
firmness,-15.385
forgiveness,-15.385
forlorn,-15.385
forms,-15.385
freedom,-15.385
fright,-15.385
frightful,-15.385
furnished,-15.385
gaining,-15.385
gates,-15.385
genius,-15.385
gipsies,-15.385
glass,-15.385
glimpse,-15.385
graceful,-15.385
graciously,-15.385
grandeur,-15.385
granted,-15.385
grieving,-15.385
gruel,-15.385
handsomest,-15.385
hardened,-15.385
heads,-15.385
hears,-15.385
heaven,-15.385
hesitated,-15.385
holidays,-15.385
horseback,-15.385
improving,-15.385
imprudent,-15.385
impulse,-15.385
inconstancy,-15.385
indignant,-15.385
indispensable,-15.385
indisposed,-15.385
indulging,-15.385
influenced,-15.385
intending,-15.385
intently,-15.385
interview,-15.385
justly,-15.385
labour,-15.385
lament,-15.385
languid,-15.385
lawyer,-15.385
losing,-15.385
lot,-15.385
lovers,-15.385
maids,-15.385
manage,-15.385
matches,-15.385
minded,-15.385
mirth,-15.385
mischief,-15.385
misconduct,-15.385
mix,-15.385
mixed,-15.385
modest,-15.385
mouth,-15.385
mystery,-15.385
naval,-15.385
novelty,-15.385
numerous,-15.385
observant,-15.385
opportunities,-15.385
opposed,-15.385
original,-15.385
overcame,-15.385
owned,-15.385
owner,-15.385
papers,-15.385
parade,-15.385
pattern,-15.385
permitted,-15.385
perpetual,-15.385
phrase,-15.385
plenty,-15.385
pointing,-15.385
possess,-15.385
poverty,-15.385
prejudice,-15.385
preparations,-15.385
prepare,-15.385
presumed,-15.385
presumption,-15.385
promoted,-15.385
proportion,-15.385
propose,-15.385
protested,-15.385
provoke,-15.385
provoked,-15.385
provoking,-15.385
pulse,-15.385
purchase,-15.385
purposely,-15.385
pursuing,-15.385
puzzled,-15.385
rained,-15.385
raising,-15.385
reality,-15.385
recent,-15.385
regretting,-15.385
rejected,-15.385
remarkable,-15.385
remembering,-15.385
representation,-15.385
reproof,-15.385
requisite,-15.385
respecting,-15.385
restraints,-15.385
retired,-15.385
reverie,-15.385
revived,-15.385
rivet,-15.385
ruined,-15.385
safer,-15.385
seclusion,-15.385
securing,-15.385
security,-15.385
sentences,-15.385
serve,-15.385
shaken,-15.385
shape,-15.385
show,-15.385
shyness,-15.385
sickly,-15.385
sighed,-15.385
sold,-15.385
solemn,-15.385
sons,-15.385
speed,-15.385
speedy,-15.385
sport,-15.385
stepping,-15.385
stopping,-15.385
straight,-15.385
streets,-15.385
submission,-15.385
surely,-15.385
surrounding,-15.385
suspicious,-15.385
thoughtfulness,-15.385
throwing,-15.385
topic,-15.385
trick,-15.385
ungracious,-15.385
union,-15.385
unnatural,-15.385
unusual,-15.385
unwelcome,-15.385
unwillingness,-15.385
urgent,-15.385
varying,-15.385
violence,-15.385
voluntary,-15.385
wet,-15.385
whispering,-15.385
whither,-15.385
wonders,-15.385
wore,-15.385
worked,-15.385
working,-15.385
works,-15.385
1,-15.607
Am,-15.607
Better,-15.607
CAN,-15.607
Christian,-15.607
Dawlish,-15.607
Dick,-15.607
Donavan,-15.607
Esq,-15.607
Everything,-15.607
Four,-15.607
Friday,-15.607
George,-15.607
Gilbert,-15.607
HE,-15.607
HIS,-15.607
Half,-15.607
Having,-15.607
Hodges,-15.607
Instead,-15.607
Knightleys,-15.607
Leave,-15.607
M,-15.607
ME,-15.607
Ma,-15.607
Milsom,-15.607
Once,-15.607
Otway,-15.607
Room,-15.607
Somebody,-15.607
Sussex,-15.607
THEM,-15.607
Take,-15.607
Taunton,-15.607
Thursday,-15.607
Time,-15.607
Towards,-15.607
WILL,-15.607
WOULD,-15.607
Wednesday,-15.607
Westgate,-15.607
Whether,-15.607
Williams,-15.607
Without,-15.607
YOUR,-15.607
Yorkshire,-15.607
accent,-15.607
accompanied,-15.607
accompany,-15.607
accomplishment,-15.607
accomplishments,-15.607
acquired,-15.607
addresses,-15.607
admiring,-15.607
